id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
300471	幻重鎧トロイメライ	Phantom Armor Träumerei	梦幻重甲幻想	幻重鎧夢幻	得意属性が突属性の時、攻撃時、敵の数に応じ、スキルダメージ+3〜12%(1〜4体で多いほど増加)	While equipped to a character with Stab affinity, when attacking, boosts skill damage by 3–12% depending on the number of enemies. (Higher boost for more enemies, up to 4 enemies)	自身属性为突刺属性时，攻击时，随着敌人数量增加，技能伤害+3～12%（数量1～4时，数量越多伤害越高）。	自身屬性為突屬性時，攻擊時，依據敵方數量，技能傷害+3～12%（1～4名間數量越多傷害越大）。
300472	聖鎚・雨坤波更	Holy Torrent	圣锤·雨坤波更	聖錘‧雨坤波更	攻撃対象が状態異常時、スキルダメージ+{0}%	Boosts skill damage by {0}% when attack target has status effects.	攻击目标陷入异常状态时，技能伤害+{0}%。	攻擊目標為異常狀態時，技能傷害+{0}%。
300473	聖鎚・雨坤波更	Holy Torrent	圣锤·雨坤波更	聖錘‧雨坤波更	攻撃対象が状態異常時、スキルダメージ+{0}%	Boosts skill damage by {0}% when attack target has status effects.	攻击目标陷入异常状态时，技能伤害+{0}%。	攻擊目標為異常狀態時，技能傷害+{0}%。
300474	かく乱の鈴	Bell of Disruption	扰乱之铃	擾亂之鈴	WAVE開始時、自身に「ブレイクダメージ+{0}%」を2回行動終了するまで付与	At the start of a wave, boosts own stun damage by {0}% for 2 turns.	WAVE开始时，赋予自身“破防伤害+{0}%”，2次行动结束后失效。	WAVE開始時，賦予自身「破防傷害+{0}%」，直到行動結束2次為止。
300475	かく乱の鈴	Bell of Disruption	扰乱之铃	擾亂之鈴	WAVE開始時、自身に「ブレイクダメージ+{0}%」を2回行動終了するまで付与	At the start of a wave, boosts own stun damage by {0}% for 2 turns.	WAVE开始时，赋予自身“破防伤害+{0}%”，2次行动结束后失效。	WAVE開始時，賦予自身「破防傷害+{0}%」，直到行動結束2次為止。
300476	異国の甲冑	Exotic Armor	异国甲胄	異國盔甲	WAVE開始時、自身のHPを{0}%回復	At the start of a wave, restores own HP by {0}%.	WAVE开始时，恢复自身{0}%的HP。	WAVE開始時，回復自身HP{0}%。
300477	異国の甲冑	Exotic Armor	异国甲胄	異國盔甲	WAVE開始時、自身のHPを{0}%回復	At the start of a wave, restores own HP by {0}%.	WAVE开始时，恢复自身{0}%的HP。	WAVE開始時，回復自身HP{0}%。
300478	情熱の使者ステッキ	Passionate Envoy's Cane	热情使者杖	熱情使者的手杖	得意属性が氷属性の時、クリティカルダメージ+{0}%	While equipped to a character with Ice affinity, boosts critical damage by {0}%.	自身属性为冰属性时，暴击伤害+{0}%。	自身屬性為冰屬性時，重擊傷害+{0}%。
300479	情熱の使者ステッキ	Passionate Envoy's Cane	热情使者杖	熱情使者的手杖	得意属性が氷属性の時、クリティカルダメージ+{0}%	While equipped to a character with Ice affinity, boosts critical damage by {0}%.	自身属性为冰属性时，暴击伤害+{0}%。	自身屬性為冰屬性時，重擊傷害+{0}%。
300480	情熱の使者コート	Passionate Envoy's Coat	热情使者大衣	熱情使者的大衣	得意属性が氷属性の時、スキルダメージ+{0}%とバーストスキルダメージ+{1}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% and burst skill damage by {1}%.	自身属性为冰属性时，技能伤害+{0}%，爆发技能伤害+{1}%。	自身屬性為冰屬性時，技能傷害+{0}%與爆發技能傷害+{1}%。
300481	情熱の使者コート	Passionate Envoy's Coat	热情使者大衣	熱情使者的大衣	得意属性が氷属性の時、スキルダメージ+{0}%とバーストスキルダメージ+{1}%	While equipped to a character with Ice affinity, boosts skill damage by {0}% and burst skill damage by {1}%.	自身属性为冰属性时，技能伤害+{0}%，爆发技能伤害+{1}%。	自身屬性為冰屬性時，技能傷害+{0}%與爆發技能傷害+{1}%。
300482	情熱の使者ブーツ	Passionate Envoy's Boots	热情使者靴	熱情使者的靴子	得意属性が氷属性の時、クリティカル攻撃後、自身に「受けるダメージ-{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Ice affinity, after making a critical attack, reduces own damage received by {0}% for 2 attacks.	自身属性为冰属性时，暴击后，赋予自身“所受伤害-{0}%”，受到2次攻击后失效。	自身屬性為冰屬性時，重擊攻擊後，賦予自身「所受傷害-{0}%」，直到受2次攻擊為止。
300483	情熱の使者ブーツ	Passionate Envoy's Boots	热情使者靴	熱情使者的靴子	得意属性が氷属性の時、クリティカル攻撃後、自身に「受けるダメージ-{0}%」を2回攻撃を受けるまで付与	While equipped to a character with Ice affinity, after making a critical attack, reduces own damage received by {0}% for 2 attacks.	自身属性为冰属性时，暴击后，赋予自身“所受伤害-{0}%”，受到2次攻击后失效。	自身屬性為冰屬性時，重擊攻擊後，賦予自身「所受傷害-{0}%」，直到受2次攻擊為止。
300484	静穏の使者ブレード	Serene Envoy's Blade	静稳使者之刃	平靜使者之劍	自身がディフェンダーの時、単体攻撃から受けるダメージ-{0}%	While equipped to a Defender, reduces damage received from single-target attacks by {0}%.	自身为防御者时，所受单体攻击伤害-{0}%。	自身為防禦者時，所受單體攻擊傷害-{0}%。
300485	静穏の使者ブレード	Serene Envoy's Blade	静稳使者之刃	平靜使者之劍	自身がディフェンダーの時、単体攻撃から受けるダメージ-{0}%	While equipped to a Defender, reduces damage received from single-target attacks by {0}%.	自身为防御者时，所受单体攻击伤害-{0}%。	自身為防禦者時，所受單體攻擊傷害-{0}%。
300486	静穏の使者コート	Serene Envoy's Coat	静稳使者大衣	平靜使者的大衣	自身がディフェンダーの時、バトル開始時、自身に「ターン開始時、HP回復+{0}%」を5回行動開始するまで付与	While equipped to a Defender, at the start of battle, restores own HP at the start of the turn by {0}% for 5 turns.	自身为防御者时，战斗开始时，赋予自身“回合开始时，恢复HP+{0}%”，回合开始5次后失效。	自身為防禦者時，戰鬥開始時，賦予自身「回合開始時，HP回復+{0}%」，直到行動開始5次為止。
300487	静穏の使者コート	Serene Envoy's Coat	静稳使者大衣	平靜使者的大衣	自身がディフェンダーの時、バトル開始時、自身に「ターン開始時、HP回復+{0}%」を5回行動開始するまで付与	While equipped to a Defender, at the start of battle, restores own HP at the start of the turn by {0}% for 5 turns.	自身为防御者时，战斗开始时，赋予自身“回合开始时，恢复HP+{0}%”，回合开始5次后失效。	自身為防禦者時，戰鬥開始時，賦予自身「回合開始時，HP回復+{0}%」，直到行動開始5次為止。
300488	静穏の使者ブーツ	Serene Envoy's Boots	静稳使者靴	平靜使者的靴子	得意属性が斬属性の時、攻撃後、対象に「ダメージ-{0}%」を1回行動終了するまで付与	While equipped to a character with Slash affinity, after attacking, reduces target's damage by {0}% for 1 turn.	当自身属性为斩击属性时，攻击后，赋予目标“伤害-{0}%”，1次行动结束后失效。	自身屬性為斬屬性時，攻擊後，賦予目標「傷害-{0}%」，直到行動結束1次為止。
300489	静穏の使者ブーツ	Serene Envoy's Boots	静稳使者靴	平靜使者的靴子	得意属性が斬属性の時、攻撃後、対象に「ダメージ-{0}%」を1回行動終了するまで付与	While equipped to a character with Slash affinity, after attacking, reduces target's damage by {0}% for 1 turn.	当自身属性为斩击属性时，攻击后，赋予目标“伤害-{0}%”，1次行动结束后失效。	自身屬性為斬屬性時，攻擊後，賦予目標「傷害-{0}%」，直到行動結束1次為止。
300490	寿の杵	Longevity Mallet	寿之杵	壽之杵	クリティカル攻撃後、自身に「受けるダメージ-{0}%」を付与(上限15%)	After making a critical attack, reduces own damage received by {0}%. (MAX 15%)	暴击后，赋予自身“所受伤害-{0}%”（上限15%）。	重擊攻擊後，賦予自身「所受傷害-{0}%」（上限15%）。
300491	寿の杵	Longevity Mallet	寿之杵	壽之杵	クリティカル攻撃後、自身に「受けるダメージ-{0}%」を付与(上限10%)	After making a critical attack, reduces own damage received by {0}%. (MAX 10%)	暴击后，赋予自身“所受伤害-{0}%”（上限10%）。	重擊攻擊後，賦予自身「所受傷害-{0}%」（上限10%）。
300492	寿の羽織	Longevity Haori	寿之羽织	壽之羽織	クリティカル攻撃後、自身に「スキルダメージ+{0}%」を付与(上限25%)	After making a critical attack, boosts own skill damage by {0}%. (MAX 25%)	暴击后，赋予自身“技能伤害+{0}%”（上限25%）。	重擊攻擊後，賦予自身「技能傷害+{0}%」（上限25%）。
300493	寿の羽織	Longevity Haori	寿之羽织	壽之羽織	クリティカル攻撃後、自身に「スキルダメージ+{0}%」を付与(上限20%)	After making a critical attack, boosts own skill damage by {0}%. (MAX 20%)	暴击后，赋予自身“技能伤害+{0}%”（上限20%）。	重擊攻擊後，賦予自身「技能傷害+{0}%」（上限20%）。
300494	寿のぽち袋	Longevity Envelope	寿之小袋	壽之紅包袋	クリティカル攻撃後、自身に「ブレイクダメージ+{0}%」を付与(上限25%)	After making a critical attack, boosts own stun damage by {0}%. (MAX 25%)	暴击后，赋予自身“破防伤害+{0}%”（上限25%）。	重擊攻擊後，賦予自身「破防傷害+{0}%」（上限25%）。
300495	寿のぽち袋	Longevity Envelope	寿之小袋	壽之紅包袋	クリティカル攻撃後、自身に「ブレイクダメージ+{0}%」を付与(上限20%)	After making a critical attack, boosts own stun damage by {0}%. (MAX 20%)	暴击后，赋予自身“破防伤害+{0}%”（上限20%）。	重擊攻擊後，賦予自身「破防傷害+{0}%」（上限20%）。
300496	福の杖	Fortune Staff	福之杖	福之杖	自身がアタッカーの時、単体攻撃のクリティカルダメージ+{0}%	While equipped to an Attacker, boosts critical damage of single-target attacks by {0}%.	自身为攻击者时，单体攻击的暴击伤害+{0}%。	自身為攻擊者時，單體攻擊的重擊傷害+{0}%。
300497	福の杖	Fortune Staff	福之杖	福之杖	自身がアタッカーの時、単体攻撃のクリティカルダメージ+{0}%	While equipped to an Attacker, boosts critical damage of single-target attacks by {0}%.	自身为攻击者时，单体攻击的暴击伤害+{0}%。	自身為攻擊者時，單體攻擊的重擊傷害+{0}%。
300498	福の振袖	Fortune Kimono	福之振袖	福之振袖	得意属性が氷属性の時、スキル2のダメージ+{0}%	While equipped to a character with Ice affinity, boosts Skill 2 damage by {0}%.	自身属性为冰属性时，技能2的伤害+{0}%。	自身屬性為冰屬性時，技能2傷害+{0}%。
